가로수길명,가로수길시작위도,가로수길시작경도,가로수길종료위도,가로수길종료경도,가로수길중간위도,가로수길중간경도,제공기관명,가로수길소개
평창동강로,37.324803,128.520941,37.307809,128.533434,37.316306,128.5271875,강원특별자치도 평창군,석두골입구에서 실버타운까지 조성된 왕벚나무길
용항길,37.395408,128.403291,37.400053,128.396398,37.3977305,128.3998445,강원특별자치도 평창군,부곡수원지에서 승지골입구까지 조성된 왕벚나무길
뇌운계곡로,37.427831,128.386306,37.416101,128.358674,37.421966,128.37249,강원특별자치도 평창군,쌍용자동차써비스에서 항도공업사(뒤쪽 분토천 주변 수목)까지 조성된 왕벚나무길
평안한치길,37.342427,128.501799,37.350818,128.514849,37.3466225,128.508324,강원특별자치도 평창군,북삼동 주민센터(북삼동소방서~지구대)에 조성된 왕벚나무길
고길천로,37.364887,128.435906,37.404223,128.455555,37.384555,128.4457305,강원특별자치도 평창군,전천 유기동물보호센터 구간에 조성된 왕벚나무길
원당길,37.396847,128.357317,37.402109,128.326085,37.399478,128.341701,강원특별자치도 평창군,삼척항 진입전 왕벚나무가 조성되어 봄철 흰터널을 지나가는 느낌을 제공
서동로,37.365891,128.386799,37.377329,128.390822,37.37161,128.3888105,강원특별자치도 평창군,삼척해수욕장 진입전 왕벚나무가 조성되어 봄철 흰터널을 지나가는 느낌을 제공
평창북로,37.372267,128.394881,37.392273,128.400914,37.38227,128.3978975,강원특별자치도 평창군,군산시내부터 익산까지 이어지는 벚나무길로 역사와 전통을 자랑하는 전군도로 벚꽃을 감상할 수 있음
평창대로,37.504103,128.455031,37.492209,128.456812,37.498156,128.4559215,강원특별자치도 평창군,벚나무+은행나무+버즘나무
서동로,37.341145,128.497485,37.338292,128.503433,37.3397185,128.500459,강원특별자치도 평창군,벚나무가 식재되어있음
서동로,37.366113,128.392654,37.368636,128.405324,37.3673745,128.398989,강원특별자치도 평창군,벚나무의 아름다움을 느낄 수 있음
고원로,37.453179,128.352229,37.448174,128.338029,37.4506765,128.345129,강원특별자치도 평창군,벚나무의 아름다움을 느낄 수 있음
금당계곡로,37.468307,128.419044,37.448211,128.484001,37.458259,128.4515225,강원특별자치도 평창군,벚나무의 아름다움을 느낄 수 있음
종부로,37.364199,128.392275,37.360977,128.390325,37.362588,128.3913,강원특별자치도 평창군,벚나무의 아름다움을 느낄 수 있음
문들길,37.711775,127.80027,37.708957,127.811784,37.710366,127.806027,강원특별자치도 홍천군,벚나무의 아름다움을 느낄 수 있음
송학정로,37.691798,127.866296,37.679059,127.858848,37.6854285,127.862572,강원특별자치도 홍천군,벚나무의 아름다움을 느낄 수 있음
한치골길,37.703749,127.694074,37.621919,127.666648,37.662834,127.680361,강원특별자치도 홍천군,벚나무의 아름다움을 느낄 수 있음
행치령로,37.722443,128.171351,37.810939,128.213242,37.766691,128.1922965,강원특별자치도 홍천군,벚나무의 아름다움을 느낄 수 있음
신봉로,37.675109,127.964287,37.700703,127.981423,37.687906,127.972855,강원특별자치도 홍천군,벚나무의 아름다움을 느낄 수 있음
수타사로,37.678658,127.930139,37.698358,127.958686,37.688508,127.9444125,강원특별자치도 홍천군,왕벚나무의 아름다움을 느낄 수 있음
야시대로,37.850094,127.942957,37.873267,127.928909,37.8616805,127.935933,강원특별자치도 홍천군,왕벚나무의 아름다움을 느낄 수 있음
너브내길,37.688123,127.879611,37.696707,127.894804,37.692415,127.8872075,강원특별자치도 홍천군,벚나무의 아름다움을 느낄 수 있음
소옥개로,37.692599,127.895979,37.700047,127.910401,37.696323,127.90319,강원특별자치도 홍천군,벚나무의 아름다움을 느낄 수 있음
송학강변로,37.686838,127.878576,37.681788,127.869481,37.684313,127.8740285,강원특별자치도 홍천군,벚나무의 아름다움을 느낄 수 있음
문예로 왕벚나무길,37.494655,127.981096,37.483503,127.981361,37.489079,127.9812285,강원특별자치도 횡성군,벚나무가 식재되어 있어 봄철 자연풍경을 감상하며 산책하기 좋은 길
삼일로 왕벚나무길,37.498004,127.986216,37.495637,127.986238,37.4968205,127.986227,강원특별자치도 횡성군,왕벚나무가 식재되어 있어 봄꽃길을 선사함
태재로,37.36080215,127.1500307,37.34550425,127.1850217,37.3531532,127.1675262,경기도 광주시,왕벚나무가 식재되어 있어 봄꽃길을 선사함
하오개길,37.37761119,127.3225763,37.37120211,127.3332919,37.37440665,127.3279341,경기도 광주시,왕벚나무가 식재되어 있어 봄꽃길을 선사함
현산로,37.39024291,127.2839979,37.4100328,127.2903279,37.40013786,127.2871629,경기도 광주시,벚꽃나무길
이배재로,37.4185019,127.249227,37.41993495,127.247857,37.41921843,127.248542,경기도 광주시,벚꽃나무길
세피내길,37.37075743,127.2385586,37.37487957,127.2434286,37.3728185,127.2409936,경기도 광주시,벚꽃나무길
신대길,37.3538318,127.3370009,37.37027369,127.3364501,37.36205275,127.3367255,경기도 광주시,아름드리 벚나무가 있는 통영터널로
신만로(2018),37.365523,127.396174,37.362068,127.388323,37.3637955,127.3922485,경기도 광주시,왕벚나무 900그루가 7.2km에 걸쳐서 심어져 있는 가로수 길임
가마을길,37.356204,127.386336,37.361155,127.388117,37.3586795,127.3872265,경기도 광주시,왕벚나무 1100그루가 9km에 걸쳐서 심어져 있는 가로수 길임
도평길110번길,37.39568,127.2993,37.39476,127.2974,37.39522,127.29835,경기도 광주시,왕벚나무 228그루가 1km에 걸쳐서 심어져 있는 가로수 길임
한다리길~한다리길4번길,37.58356536,127.1232298,37.58268813,127.1263191,37.58312675,127.1247745,경기도 구리시,벚꽃나무길
아치울길,37.57619426,127.1152707,37.57512407,127.1178218,37.57565917,127.1165463,경기도 구리시,벚꽃나무길
우미내길,37.56280151,127.1147181,37.56100305,127.1110256,37.56190228,127.1128719,경기도 구리시,주거지역 진입도로로 양측으로 왕벚나무가 조성되어 있음
동구릉로136번길,37.610662,127.138381,37.611444,127.142458,37.611053,127.1404195,경기도 구리시,아름드리 벚나무가 있는 죽림3로
장미1길,37.609589,127.139752,37.602743,127.143768,37.606166,127.14176,경기도 구리시,아름드리 벚나무가 있는 죽림4로
인창1로,37.61016672,127.1278351,37.6042412,127.1332736,37.60720396,127.1305544,경기도 구리시,아름드리 벚나무가 있는 죽림해안로
부평1지구,37.740358,127.197316,37.737138,127.200229,37.738748,127.1987725,경기도 남양주시,아름드리 벚나무가 있는 안정로
장현3지구,37.728971,127.194601,37.726281,127.193401,37.727626,127.194001,경기도 남양주시,아름드리 벚나무가 있는 상도일주로
장현5지구,37.730841,127.195201,37.728971,127.194601,37.729906,127.194901,경기도 남양주시,아름드리 벚나무가 있는 하도일주로
왕숙천변,37.702081,127.164801,37.708961,127.183301,37.705521,127.174051,경기도 남양주시,아름드리 벚나무가 있는 한산일주로
진접도시계획도로,37.717861,127.178201,37.720011,127.176201,37.718936,127.177201,경기도 남양주시,아름드리 벚나무가 있는 산양중앙로
오남우회도로,37.679621,127.208201,37.696991,127.196401,37.688306,127.202301,경기도 남양주시,아름드리 벚나무가 있는 발개로
양지지구,37.701998,127.196807,37.694977,127.201463,37.6984875,127.199135,경기도 남양주시,아름드리 벚나무가 있는 봉수로
오남1지구,37.696841,127.197265,37.696659,127.198081,37.69675,127.197673,경기도 남양주시,아름드리 벚나무가 있는 죽림1로
오남2지구,37.696748,127.197239,37.694904,127.201859,37.695826,127.199549,경기도 남양주시,아름드리 벚나무가 있는 죽림2로
신내-퇴계원,37.641262,127.127047,37.646802,127.140111,37.644032,127.133579,경기도 남양주시,벚나무의 아름다움을 느낄 수 있음
시도 고산로,37.598584,127.215671,37.594183,127.168526,37.5963835,127.1920985,경기도 남양주시,벚나무의 아름다움을 느낄 수 있음
영진그린필아파트 입구( 경춘로 사잇길),37.655511,127.288905,37.655941,127.292695,37.655726,127.2908,경기도 남양주시,벚나무의 아름다움을 느낄 수 있음
축령산휴양림입구,37.732764,127.296618,37.753878,127.308157,37.743321,127.3023875,경기도 남양주시,"청주시를 관통하는 무심천을 따라 심어진 벚나무길로 차도를 따라 드라이브 코스로 좋으며, 개화기에는 벚나무 하단에 심겨진 개나리와 함께 장관을 연출하여 산책 코스로 유명하다."
도농체육문화센터 우회도로,37.606492,127.175962,37.609062,127.182593,37.607777,127.1792775,경기도 남양주시,"청주를 내려다 보고있는 상당산성을 둘러싼 우암산 순환도로는 도심에서 가깝고 산세가 완만하여 곳곳에 등산로가 나 있다. 등산로에서 청주시가지가 잘 보이고, 등산로에 운동 및 휴식 시설이 잘 갖춰져 있어 시민들의 발길이 끊이지 않는 곳이다. 순환도로내에는 잘 자란 벚나무 가로수와 숲이 어우러져 있고, 시내조망도 뛰어나 산책 및 드라이브 코스로 인기가 높다. 최근에 전망대로 새로 만들어 청주야경을 보려는 사람이 더욱 많다."
시도 강변북로,37.610771,127.168314,37.584925,127.165961,37.597848,127.1671375,경기도 남양주시,왕벚나무 342그루가 1.5km에 걸쳐서 심어져 있는 가로수 길임
시도 와부덕소우회로,37.584247,127.216471,37.601277,127.246583,37.592762,127.231527,경기도 남양주시,왕벚나무 417그루가 3.3km에 걸쳐서 심어져 있는 가로수 길임
도농체육공원,37.611275,127.149102,37.611283,127.149134,37.611279,127.149118,경기도 남양주시,왕벚나무 260그루가 2km에 걸쳐서 심어져 있는 가로수 길임
부천제일시장 벚꽃길,37.530225,126.809004,37.524121,126.808712,37.527173,126.808858,경기도 부천시,약산덧재길의 아름다운 왕벚나무 가로수길
수정로466번길,37.4624301,127.1564501,37.4636601,127.1668101,37.4630451,127.1616301,경기도 성남시,낙동강종주자전거길의 아름다운 왕벚나무 가로수길
동판교로,37.4090201,127.1151601,37.4144401,127.1132701,37.4117301,127.1142151,경기도 성남시,양 옆 왕벚나무 식재 조성
사송로,37.4183401,127.1174901,37.4141901,127.1092601,37.4162651,127.1133751,경기도 성남시,양 옆 왕벚나무 식재 조성
심곡로,37.4485701,127.1048501,37.4502701,127.0965501,37.4494201,127.1007001,경기도 성남시,양 옆 왕벚나무 식재 조성
야탑로20번길,37.4086301,127.1231101,37.4086501,127.1210901,37.4086401,127.1221001,경기도 성남시,너릿재 명품산책로로 조성되어 봄철 행사가 개최되는 명품 벚꽃길
금곡로,37.3566311,127.1088211,37.3435291,127.1113511,37.3500801,127.1100861,경기도 성남시,도로 좌우쪽으로 왕벚나무가 심겨져 있어 아름다운 경관 연출
자혜로,37.4502431,127.1614611,37.4507851,127.1657711,37.4505141,127.1636161,경기도 성남시,양옆으로 왕벚나무가 단목으로 식재되어 있는 가로수길
사기막골로,37.4331081,127.1667211,37.4447271,127.1789311,37.4389176,127.1728261,경기도 성남시,벚나무의 아름다움을 느낄 수 있음
심곡로,37.4489011,127.1045011,37.4505011,127.1007011,37.4497011,127.1026011,경기도 성남시,벚나무의 아름다움을 느낄 수 있음
청계산로,37.4306811,127.1018061,37.4304931,127.0714341,37.4305871,127.0866201,경기도 성남시,옥포로의 아름다운 왕벚나무 가로수길
사송로,37.4143961,127.1100111,37.4182921,127.1174311,37.4163441,127.1137211,경기도 성남시,옥포로와 비슬로468길을 잇는 아름다운 왕벚나무 가로수길
자혜로,37.4507701,127.1596001,37.4535401,127.1729501,37.4521551,127.1662751,경기도 성남시,용연사길의 아름다운 왕벚나무 가로수길
사기막골로,37.4332701,127.1669301,37.4450001,127.1816401,37.4391351,127.1742851,경기도 성남시,원전길의 아름다운 왕벚나무 가로수길
도촌북로,37.4169501,127.1503101,37.4107701,127.1696301,37.4138601,127.1599701,경기도 성남시,금계길의 아름다운 왕벚나무 가로수길
순암로,37.4235801,127.1802101,37.4225801,127.1870101,37.4230801,127.1836101,경기도 성남시,벚나무가 식재되어 봄철 벚꽃을 보며 계절감을 느낄 수 있음
사기막골로150번길,37.4419701,127.1776201,37.4438901,127.1790401,37.4429301,127.1783301,경기도 성남시,벚나무가 식재되어 봄철 벚꽃을 보며 계절감을 느낄 수 있음
산성대로58번길,37.4315601,127.1259201,37.4321101,127.1265201,37.4318351,127.1262201,경기도 성남시,아름드리 벚나무가 식재되어 봄철 벚꽃을 보며 계절감을 느낄 수 있음
시민로66번길,37.4347301,127.1479401,37.4363001,127.1527601,37.4355151,127.1503501,경기도 성남시,벚나무의 아름다움을 느낄 수 있음
여수공원로,37.4186401,127.1340201,37.4168501,127.1338801,37.4177451,127.1339501,경기도 성남시,벚나무의 아름다움을 느낄 수 있음
판교로289번길,37.4038501,127.1064701,37.4032601,127.1065001,37.4035551,127.1064851,경기도 성남시,벚나무의 아름다움을 느낄 수 있음
판교역로226번길,37.4009201,127.1097501,37.4009401,127.1116601,37.4009301,127.1107051,경기도 성남시,벚나무의 아름다움을 느낄 수 있음
판교역로242번길,37.4023801,127.1097701,37.4024001,127.1116601,37.4023901,127.1107151,경기도 성남시,벚나무의 아름다움을 느낄 수 있음
판교역로241번길,37.4024001,127.1065501,37.4023701,127.1095901,37.4023851,127.1080701,경기도 성남시,벚나무의 아름다움을 느낄 수 있음
대왕판교로712번길,37.4055701,127.1037301,37.4064601,127.1022501,37.4060151,127.1029901,경기도 성남시,왕벚나무
벚꽃길,37.02572958,127.2834482,37.02572958,127.2834482,37.02572958,127.2834482,경기도 안성시,왕벚나무가 조성되어 있음
